sample_id,field,year,layer,u0,u1
622,Sales and Related Occupations,2022,9,11.952122,5.441351
623,Computer and Mathematical Occupations,2023,9,11.847554,5.2782845
624,Sales and Related Occupations,2024,9,11.959208,6.5666633
625,Business and Financial Operations Occupations,2021,9,12.205124,5.6020393
626,Educational Instruction and Library Occupations,2017,9,11.2798395,6.009709
627,Management Occupations,2022,9,11.655696,5.235883
628,Sales and Related Occupations,2015,9,11.667143,5.865323
629,Management Occupations,2020,9,11.788693,6.5072684
630,Management Occupations,2025,9,11.359676,6.146963
631,Business and Financial Operations Occupations,2018,9,11.727767,5.388762
632,Business and Financial Operations Occupations,2017,9,10.932014,5.15679
633,Computer and Mathematical Occupations,2020,9,11.60119,6.101111
634,Business and Financial Operations Occupations,2018,9,11.911119,5.534277
635,Educational Instruction and Library Occupations,2024,9,11.7668295,5.8151474
636,Business and Financial Operations Occupations,2022,9,11.418636,5.440802
637,Sales and Related Occupations,2022,9,12.108889,5.665339
638,Sales and Related Occupations,2018,9,11.726272,6.3380194
639,Sales and Related Occupations,2016,9,11.846577,6.469774
640,Computer and Mathematical Occupations,2022,9,12.097226,6.086798
641,Business and Financial Operations Occupations,2025,9,12.131107,5.473914
642,Computer and Mathematical Occupations,2017,9,12.109141,6.0344744
643,Management Occupations,2022,9,12.015826,5.460574
644,Management Occupations,2018,9,12.039615,6.1311383
645,Computer and Mathematical Occupations,2024,9,12.234724,5.4145765
646,Educational Instruction and Library Occupations,2022,9,10.631612,6.8682857
647,Computer and Mathematical Occupations,2024,9,12.112358,5.8534193
648,Management Occupations,2021,9,12.043406,5.8581033
649,Business and Financial Operations Occupations,2018,9,11.838322,5.500837
650,Business and Financial Operations Occupations,2020,9,12.215153,5.4240913
651,Computer and Mathematical Occupations,2022,9,11.364213,6.5241647
652,Computer and Mathematical Occupations,2022,9,11.567313,5.6090817
653,Business and Financial Operations Occupations,2019,9,11.529686,6.2043204
654,Management Occupations,2018,9,11.213706,6.2544675
655,Business and Financial Operations Occupations,2021,9,11.05692,5.2987566
656,Educational Instruction and Library Occupations,2023,9,11.725984,5.4066753
657,Sales and Related Occupations,2023,9,12.540372,5.5009537
658,Business and Financial Operations Occupations,2020,9,12.186523,5.425943
659,Management Occupations,2021,9,10.877289,5.1275496
660,Educational Instruction and Library Occupations,2024,9,12.154396,5.820393
661,Business and Financial Operations Occupations,2021,9,10.993918,5.284223
662,Educational Instruction and Library Occupations,2022,9,11.645287,5.1754584
663,Business and Financial Operations Occupations,2021,9,10.861765,5.0888524
664,Business and Financial Operations Occupations,2013,9,11.819563,5.848648
665,Computer and Mathematical Occupations,2015,9,11.810453,6.548652
666,Computer and Mathematical Occupations,2019,9,11.868019,5.3913918
667,Management Occupations,2018,9,11.279903,6.1557417
668,Computer and Mathematical Occupations,2025,9,12.108927,6.0546603
669,Educational Instruction and Library Occupations,2023,9,12.580391,5.7414217
670,Sales and Related Occupations,2022,9,12.078145,6.0468097
671,Computer and Mathematical Occupations,2016,9,12.186631,5.5830445
672,Educational Instruction and Library Occupations,2016,9,12.59144,5.714099
673,Management Occupations,2020,9,12.044815,5.9089665
674,Computer and Mathematical Occupations,2021,9,11.148412,5.960687
675,Management Occupations,2013,9,11.629217,5.8692737
676,Educational Instruction and Library Occupations,2018,9,11.257351,6.1893616
677,Educational Instruction and Library Occupations,2016,9,11.311241,6.3894362
678,Business and Financial Operations Occupations,2018,9,10.811307,6.707533
679,Computer and Mathematical Occupations,2020,9,11.917881,6.816973
680,Educational Instruction and Library Occupations,2022,9,10.679861,6.830502
681,Management Occupations,2017,9,11.3471,6.7047358
682,Management Occupations,2019,9,12.135362,5.7689724
683,Computer and Mathematical Occupations,2020,9,12.029358,5.689225
684,Computer and Mathematical Occupations,2024,9,12.240895,5.674556
685,Computer and Mathematical Occupations,2019,9,12.071195,5.436038
686,Computer and Mathematical Occupations,2018,9,11.12728,5.265208
687,Sales and Related Occupations,2018,9,11.299007,6.3239255
688,Educational Instruction and Library Occupations,2021,9,11.19253,6.031864
689,Educational Instruction and Library Occupations,2020,9,11.68301,5.3186417
690,Computer and Mathematical Occupations,2017,9,12.123085,6.2149653
691,Computer and Mathematical Occupations,2018,9,11.796454,6.746552
692,Computer and Mathematical Occupations,2024,9,12.607793,5.5415096
693,Sales and Related Occupations,2019,9,11.881113,6.8883543
694,Management Occupations,2011,9,11.877352,6.831688
695,Management Occupations,2017,9,11.885127,5.6044617
696,Educational Instruction and Library Occupations,2019,9,11.995513,5.5358825
697,Educational Instruction and Library Occupations,2023,9,11.269776,5.504665
698,Business and Financial Operations Occupations,2014,9,11.95425,6.3668447
699,Business and Financial Operations Occupations,2024,9,11.6131115,5.1507893
700,Computer and Mathematical Occupations,2018,9,12.049073,5.4068284
701,Management Occupations,2017,9,12.303496,5.517317
702,Management Occupations,2024,9,12.2187605,5.493025
703,Sales and Related Occupations,2018,9,11.877546,6.893871
704,Educational Instruction and Library Occupations,2023,9,12.121073,6.0038924
705,Business and Financial Operations Occupations,2016,9,12.077211,6.040252
706,Sales and Related Occupations,2022,9,11.5172615,5.682371
707,Educational Instruction and Library Occupations,2017,9,12.059719,6.0496273
708,Business and Financial Operations Occupations,2022,9,11.345516,6.330301
709,Business and Financial Operations Occupations,2024,9,12.436826,6.23056
710,Business and Financial Operations Occupations,2018,9,10.913105,5.155425
711,Sales and Related Occupations,2019,9,11.7593155,6.5508146
712,Computer and Mathematical Occupations,2022,9,11.954679,5.723923
713,Business and Financial Operations Occupations,2022,9,10.868098,5.127947
714,Business and Financial Operations Occupations,2021,9,11.731268,5.792684
715,Sales and Related Occupations,2022,9,12.010529,5.467642
716,Computer and Mathematical Occupations,2023,9,12.485401,5.752086
717,Computer and Mathematical Occupations,2021,9,11.862426,6.3825417
718,Educational Instruction and Library Occupations,2017,9,11.192474,5.4736323
719,Sales and Related Occupations,2017,9,11.533661,6.290766
720,Sales and Related Occupations,2018,9,11.620794,5.9133625
721,Management Occupations,2018,9,11.741686,5.574474
722,Computer and Mathematical Occupations,2016,9,12.509856,5.539403
723,Business and Financial Operations Occupations,2022,9,12.029765,6.715918
724,Educational Instruction and Library Occupations,2024,9,11.503632,4.9662166
725,Business and Financial Operations Occupations,2022,9,11.889281,5.339128
726,Sales and Related Occupations,2016,9,11.257488,6.038469
727,Management Occupations,2025,9,12.017184,6.6596828
728,Business and Financial Operations Occupations,2021,9,11.583618,5.2195964
729,Sales and Related Occupations,2017,9,11.636358,6.4606576
730,Sales and Related Occupations,2021,9,11.416499,5.769613
731,Sales and Related Occupations,2022,9,11.919359,5.7195406
732,Sales and Related Occupations,2016,9,11.8635845,6.744007
733,Sales and Related Occupations,2021,9,11.6795,5.56654
734,Management Occupations,2019,9,12.173566,6.381163
735,Sales and Related Occupations,2022,9,11.9437065,5.877777
736,Management Occupations,2018,9,11.903282,6.752198
737,Sales and Related Occupations,2022,9,11.404504,6.3513436
738,Business and Financial Operations Occupations,2023,9,11.584617,5.470338
739,Business and Financial Operations Occupations,2021,9,11.374747,6.220276
740,Management Occupations,2018,9,11.28017,6.4930434
741,Sales and Related Occupations,2019,9,11.4275675,6.5512633
742,Management Occupations,2022,9,10.873081,5.1182656
743,Business and Financial Operations Occupations,2022,9,11.168666,6.0948057
744,Business and Financial Operations Occupations,2022,9,11.510424,5.2866
745,Business and Financial Operations Occupations,2024,9,10.865226,5.095706
746,Computer and Mathematical Occupations,2022,9,11.605779,5.167797
747,Educational Instruction and Library Occupations,2019,9,10.70609,6.799564
748,Sales and Related Occupations,2022,9,12.308606,5.7016983
749,Management Occupations,2019,9,12.229038,5.5384903
750,Sales and Related Occupations,2012,9,10.877701,5.1276803
751,Management Occupations,2024,9,12.198237,5.5841227
752,Computer and Mathematical Occupations,2017,9,12.0923,6.3136435
753,Business and Financial Operations Occupations,2020,9,11.699113,5.5124393
754,Management Occupations,2017,9,12.00275,5.8625464
755,Management Occupations,2018,9,11.353063,6.299724
756,Computer and Mathematical Occupations,2021,9,11.511411,6.4281335
757,Sales and Related Occupations,2020,9,11.855066,6.8919253
758,Educational Instruction and Library Occupations,2025,9,11.623803,5.9159694
759,Sales and Related Occupations,2016,9,11.109434,5.321309
760,Business and Financial Operations Occupations,2019,9,11.986645,5.4045234
761,Sales and Related Occupations,2023,9,11.177933,5.4203
762,Sales and Related Occupations,2023,9,11.465859,5.212
763,Sales and Related Occupations,2011,9,11.531262,6.630208
764,Computer and Mathematical Occupations,2020,9,12.341307,5.643511
765,Business and Financial Operations Occupations,2018,9,10.899845,5.154651
766,Sales and Related Occupations,2019,9,11.768776,5.62638
767,Management Occupations,2022,9,11.897808,5.8076353
768,Computer and Mathematical Occupations,2019,9,11.360722,6.180739
769,Computer and Mathematical Occupations,2021,9,12.05475,6.4693
770,Business and Financial Operations Occupations,2021,9,11.922609,6.6859612
771,Management Occupations,2013,9,11.994512,5.633844
772,Business and Financial Operations Occupations,2017,9,11.55029,5.611254
773,Educational Instruction and Library Occupations,2015,9,12.105789,5.9820476
774,Business and Financial Operations Occupations,2018,9,11.86662,5.4645095
775,Management Occupations,2018,9,10.882923,5.0755577
776,Management Occupations,2016,9,10.85603,5.1217303
777,Educational Instruction and Library Occupations,2023,9,10.672882,6.849948
778,Management Occupations,2019,9,10.891892,5.1428027
779,Management Occupations,2025,9,11.503358,5.783489
780,Educational Instruction and Library Occupations,2022,9,12.40975,5.5793343
781,Educational Instruction and Library Occupations,2024,9,11.511162,4.9861455
782,Computer and Mathematical Occupations,2016,9,11.285178,6.1040716
783,Sales and Related Occupations,2019,9,11.125409,5.916581
784,Business and Financial Operations Occupations,2016,9,11.964833,5.4858475
785,Sales and Related Occupations,2019,9,12.193247,5.4843073
786,Business and Financial Operations Occupations,2022,9,11.617651,5.2926235
787,Computer and Mathematical Occupations,2018,9,11.306142,6.0160856
788,Sales and Related Occupations,2021,9,12.145493,6.5413656
789,Business and Financial Operations Occupations,2019,9,10.891435,5.125517
790,Sales and Related Occupations,2017,9,12.104602,6.657221
791,Management Occupations,2020,9,11.8874235,5.359759
792,Educational Instruction and Library Occupations,2023,9,10.653905,6.8571
793,Educational Instruction and Library Occupations,2022,9,11.750023,5.5994706
794,Educational Instruction and Library Occupations,2022,9,11.667066,5.1822915
795,Computer and Mathematical Occupations,2024,9,11.911707,6.059954
796,Computer and Mathematical Occupations,2020,9,11.339916,5.8543167
797,Computer and Mathematical Occupations,2022,9,11.763848,5.488917
798,Sales and Related Occupations,2017,9,11.307368,6.099187
799,Management Occupations,2018,9,12.558014,6.2002835
800,Sales and Related Occupations,2014,9,11.799319,6.8848734
801,Computer and Mathematical Occupations,2024,9,12.22609,5.573288
802,Business and Financial Operations Occupations,2015,9,12.1755295,5.901
803,Management Occupations,2018,9,12.570926,6.23588
804,Educational Instruction and Library Occupations,2022,9,10.638424,6.870022
805,Educational Instruction and Library Occupations,2021,9,12.242433,5.7696805
806,Management Occupations,2020,9,11.80533,5.3117867
807,Educational Instruction and Library Occupations,2016,9,11.867186,6.2887416
808,Business and Financial Operations Occupations,2023,9,10.853926,5.111248
809,Business and Financial Operations Occupations,2019,9,10.903109,5.1452055
810,Sales and Related Occupations,2021,9,11.831288,6.6032653
811,Computer and Mathematical Occupations,2017,9,11.773566,6.618953
812,Computer and Mathematical Occupations,2018,9,11.2131195,6.317301
813,Sales and Related Occupations,2017,9,11.816812,6.783408
814,Educational Instruction and Library Occupations,2021,9,10.929426,5.1694403
815,Computer and Mathematical Occupations,2019,9,11.301754,6.093092
816,Educational Instruction and Library Occupations,2019,9,12.485057,5.6392717
817,Computer and Mathematical Occupations,2017,9,11.82392,6.713101
818,Sales and Related Occupations,2017,9,11.857311,6.7335224
819,Business and Financial Operations Occupations,2022,9,12.110252,6.2476625
820,Management Occupations,2017,9,12.195046,6.5886216
821,Computer and Mathematical Occupations,2023,9,12.019805,5.634996
822,Business and Financial Operations Occupations,2010,9,11.684662,6.54415
823,Sales and Related Occupations,2019,9,12.11344,6.4846907
824,Computer and Mathematical Occupations,2018,9,12.080589,6.2290926
825,Computer and Mathematical Occupations,2021,9,12.078978,5.7680683
826,Educational Instruction and Library Occupations,2024,9,11.4094095,5.8663135
827,Sales and Related Occupations,2017,9,11.729374,5.7739697
828,Management Occupations,2016,9,11.2552805,6.025177
829,Business and Financial Operations Occupations,2022,9,12.202454,5.6160808
830,Management Occupations,2018,9,11.270986,6.167849
831,Computer and Mathematical Occupations,2018,9,12.089623,5.4873543
832,Business and Financial Operations Occupations,2014,9,11.837252,6.788633
833,Computer and Mathematical Occupations,2017,9,11.855085,6.867638
834,Business and Financial Operations Occupations,2018,9,10.895266,5.1544976
835,Educational Instruction and Library Occupations,2018,9,11.179842,5.9420547
836,Management Occupations,2022,9,11.735896,6.6309657
837,Computer and Mathematical Occupations,2017,9,12.044646,6.4438324
838,Management Occupations,2018,9,11.6138735,5.172681
839,Educational Instruction and Library Occupations,2018,9,12.270449,5.9813848
840,Sales and Related Occupations,2015,9,12.279232,5.5398364
841,Sales and Related Occupations,2023,9,11.952432,6.5619726
842,Management Occupations,2022,9,11.962117,6.7505374
843,Management Occupations,2023,9,11.339408,6.155612
844,Educational Instruction and Library Occupations,2019,9,11.125078,6.3367
845,Educational Instruction and Library Occupations,2024,9,11.466718,5.7386465
846,Sales and Related Occupations,2021,9,11.983281,5.45919
847,Computer and Mathematical Occupations,2017,9,11.394525,6.3426867
848,Sales and Related Occupations,2022,9,11.938783,5.347276
849,Sales and Related Occupations,2019,9,11.985675,5.5633063
850,Computer and Mathematical Occupations,2021,9,12.531957,5.8294353
851,Business and Financial Operations Occupations,2022,9,11.554963,5.135327
852,Management Occupations,2018,9,11.720604,5.4247065
853,Educational Instruction and Library Occupations,2022,9,12.561737,5.703048
854,Computer and Mathematical Occupations,2022,9,12.260106,6.403503
855,Management Occupations,2018,9,10.905757,5.1748877
856,Sales and Related Occupations,2015,9,11.491512,6.156575
857,Sales and Related Occupations,2019,9,11.035195,5.229806
858,Computer and Mathematical Occupations,2022,9,12.194553,5.455448
859,Management Occupations,2022,9,11.162672,5.9654045
860,Sales and Related Occupations,2017,9,11.172014,5.4110208
861,Educational Instruction and Library Occupations,2020,9,11.63368,5.309366
862,Computer and Mathematical Occupations,2014,9,11.074577,6.039208
863,Management Occupations,2017,9,11.201404,5.992266
864,Business and Financial Operations Occupations,2017,9,12.302119,5.666347
865,Business and Financial Operations Occupations,2017,9,11.95832,5.77462
866,Management Occupations,2015,9,11.695156,6.395559
867,Sales and Related Occupations,2021,9,11.948909,5.761975
868,Sales and Related Occupations,2015,9,11.961391,6.717528
869,Sales and Related Occupations,2018,9,12.053554,5.7289295
870,Computer and Mathematical Occupations,2019,9,12.635987,5.5297885
871,Business and Financial Operations Occupations,2022,9,11.490293,5.299491
872,Sales and Related Occupations,2014,9,12.140891,6.4563584
873,Computer and Mathematical Occupations,2017,9,11.82102,6.822215
874,Computer and Mathematical Occupations,2023,9,11.79833,6.684056
875,Computer and Mathematical Occupations,2017,9,12.259032,5.4642453
876,Management Occupations,2015,9,12.060265,5.969885
877,Management Occupations,2016,9,11.884049,6.732345
878,Computer and Mathematical Occupations,2022,9,12.039592,5.3074374
879,Business and Financial Operations Occupations,2022,9,11.576495,5.2559147
880,Educational Instruction and Library Occupations,2016,9,11.159391,6.3047814
881,Business and Financial Operations Occupations,2020,9,11.720244,5.4110885
882,Educational Instruction and Library Occupations,2022,9,10.708933,6.8112016
883,Sales and Related Occupations,2015,9,11.235746,5.9332433
884,Sales and Related Occupations,2020,9,11.880521,6.8823333
885,Sales and Related Occupations,2022,9,11.201485,6.005229
886,Management Occupations,2023,9,12.599206,5.492661
887,Business and Financial Operations Occupations,2016,9,11.487599,6.4775343
888,Business and Financial Operations Occupations,2018,9,11.580823,5.307666
889,Sales and Related Occupations,2018,9,11.234908,6.0867176
890,Business and Financial Operations Occupations,2023,9,11.090118,5.3134
891,Computer and Mathematical Occupations,2018,9,11.998684,5.7717595
892,Computer and Mathematical Occupations,2022,9,11.888938,6.802569
893,Educational Instruction and Library Occupations,2022,9,10.651294,6.863006
894,Management Occupations,2018,9,11.85479,6.702483
895,Management Occupations,2015,9,12.018163,5.4492826
896,Management Occupations,2022,9,12.2397785,5.532737
897,Computer and Mathematical Occupations,2022,9,11.595683,5.144219
898,Sales and Related Occupations,2015,9,11.268233,6.0979443
899,Management Occupations,2018,9,12.196261,6.518329
900,Sales and Related Occupations,2022,9,12.260203,5.6612325
901,Sales and Related Occupations,2015,9,11.881653,6.75951
902,Business and Financial Operations Occupations,2021,9,11.585514,5.3231235
903,Educational Instruction and Library Occupations,2022,9,11.826343,5.7844896
904,Computer and Mathematical Occupations,2017,9,11.4459305,5.898993
905,Business and Financial Operations Occupations,2020,9,11.523315,5.3515134
906,Educational Instruction and Library Occupations,2022,9,12.186179,6.5261216
907,Management Occupations,2017,9,11.829357,5.505642
908,Business and Financial Operations Occupations,2019,9,11.901326,5.392191
909,Educational Instruction and Library Occupations,2022,9,10.648358,6.8606577
910,Educational Instruction and Library Occupations,2018,9,11.332267,6.30246
911,Business and Financial Operations Occupations,2016,9,11.874263,6.521402
912,Computer and Mathematical Occupations,2021,9,11.865496,6.8011923
913,Management Occupations,2019,9,12.316668,5.5506096
914,Computer and Mathematical Occupations,2017,9,12.101947,6.4175186
915,Sales and Related Occupations,2018,9,11.562458,6.015943
916,Sales and Related Occupations,2017,9,11.940503,5.983732
917,Management Occupations,2024,9,11.163108,6.0476766
918,Sales and Related Occupations,2023,9,11.267773,6.043082
919,Educational Instruction and Library Occupations,2018,9,12.18277,5.9392734
920,Business and Financial Operations Occupations,2015,9,11.31185,6.34562
921,Sales and Related Occupations,2013,9,12.086734,6.0153694
922,Sales and Related Occupations,2022,9,11.947851,6.6210365
923,Sales and Related Occupations,2017,9,11.514934,6.086808
924,Management Occupations,2022,9,10.955425,5.2367597
925,Sales and Related Occupations,2015,9,11.851702,6.8002343
926,Educational Instruction and Library Occupations,2022,9,10.915588,5.1761603
927,Sales and Related Occupations,2015,9,11.632279,5.779955
928,Computer and Mathematical Occupations,2024,9,11.6111765,5.1802216
929,Computer and Mathematical Occupations,2014,9,11.127701,6.0016575
930,Computer and Mathematical Occupations,2021,9,11.956973,6.5398474
931,Sales and Related Occupations,2019,9,12.117238,6.5939097
932,Educational Instruction and Library Occupations,2024,9,12.132904,5.4067507
933,Educational Instruction and Library Occupations,2023,9,11.189492,5.5118704
934,Educational Instruction and Library Occupations,2022,9,12.519428,5.7065144
935,Sales and Related Occupations,2023,9,11.195268,5.861828
936,Educational Instruction and Library Occupations,2022,9,11.540938,5.471696
937,Business and Financial Operations Occupations,2022,9,10.8832655,5.148663
938,Computer and Mathematical Occupations,2025,9,11.9929,5.6296062
939,Management Occupations,2025,9,12.126332,6.4410625
940,Management Occupations,2019,9,11.896331,5.3250895
941,Sales and Related Occupations,2023,9,12.023439,5.628462
942,Business and Financial Operations Occupations,2022,9,10.858389,5.1381617
943,Management Occupations,2022,9,12.024947,5.275344
944,Educational Instruction and Library Occupations,2020,9,11.2528305,6.221801
945,Management Occupations,2017,9,11.86531,6.204432
946,Educational Instruction and Library Occupations,2019,9,12.594506,5.737586
947,Educational Instruction and Library Occupations,2023,9,10.9729185,5.2149196
948,Management Occupations,2015,9,12.065058,6.4292617
949,Educational Instruction and Library Occupations,2022,9,10.60109,6.8961453
950,Management Occupations,2022,9,11.698015,6.435744
951,Sales and Related Occupations,2017,9,11.652114,6.649009
952,Computer and Mathematical Occupations,2015,9,12.328795,5.591281
953,Computer and Mathematical Occupations,2018,9,11.100678,5.861754
954,Business and Financial Operations Occupations,2018,9,11.480885,5.5323715
955,Business and Financial Operations Occupations,2020,9,10.907455,5.1812143
956,Educational Instruction and Library Occupations,2014,9,11.532569,6.6830883
957,Sales and Related Occupations,2020,9,12.174892,5.7541695
958,Educational Instruction and Library Occupations,2022,9,10.94225,5.0696244
959,Computer and Mathematical Occupations,2016,9,11.788177,6.6800084
960,Computer and Mathematical Occupations,2015,9,12.169813,5.79315
961,Educational Instruction and Library Occupations,2018,9,12.153921,6.0809636
962,Educational Instruction and Library Occupations,2019,9,11.093953,5.3489237
963,Management Occupations,2018,9,11.292962,6.2252507
964,Computer and Mathematical Occupations,2019,9,12.129707,6.2110248
965,Business and Financial Operations Occupations,2021,9,10.901907,5.1539583
966,Business and Financial Operations Occupations,2024,9,12.258764,5.640878
967,Business and Financial Operations Occupations,2017,9,12.486228,6.296697
968,Educational Instruction and Library Occupations,2019,9,11.001818,5.298748
969,Computer and Mathematical Occupations,2022,9,12.163171,6.581573
970,Management Occupations,2021,9,10.879689,5.1165795
971,Educational Instruction and Library Occupations,2023,9,12.5569725,5.720021
972,Educational Instruction and Library Occupations,2024,9,11.767344,5.0816393
973,Management Occupations,2022,9,10.876447,5.133089
974,Business and Financial Operations Occupations,2024,9,11.532986,6.2697687
975,Computer and Mathematical Occupations,2018,9,11.140058,5.946189
976,Business and Financial Operations Occupations,2013,9,11.779237,6.7470407
977,Computer and Mathematical Occupations,2020,9,12.114642,6.5795565
978,Educational Instruction and Library Occupations,2023,9,11.959022,5.2162266
979,Computer and Mathematical Occupations,2016,9,11.367017,6.3226542
980,Computer and Mathematical Occupations,2022,9,12.065591,6.132536
981,Management Occupations,2018,9,11.116752,6.037847
982,Computer and Mathematical Occupations,2021,9,11.61831,5.731151
983,Computer and Mathematical Occupations,2021,9,11.665806,5.754227
984,Management Occupations,2022,9,11.700684,5.232496
985,Management Occupations,2015,9,11.408096,6.332319
986,Management Occupations,2021,9,11.575777,5.2070117
987,Educational Instruction and Library Occupations,2023,9,11.622487,5.821373
988,Sales and Related Occupations,2022,9,11.051993,6.014164
989,Educational Instruction and Library Occupations,2016,9,11.561666,5.7051244
990,Business and Financial Operations Occupations,2017,9,12.567188,6.242459
991,Sales and Related Occupations,2025,9,11.230881,6.2528887
992,Educational Instruction and Library Occupations,2023,9,10.629112,6.875704
993,Business and Financial Operations Occupations,2021,9,12.281924,5.6818447
994,Educational Instruction and Library Occupations,2022,9,11.230254,6.141492
995,Sales and Related Occupations,2024,9,11.577004,5.1626368
996,Educational Instruction and Library Occupations,2022,9,12.67569,6.0711937
997,Computer and Mathematical Occupations,2014,9,11.866692,6.7383957
998,Computer and Mathematical Occupations,2020,9,12.041792,6.106925
999,Business and Financial Operations Occupations,2022,9,11.957425,5.7332354
1000,Educational Instruction and Library Occupations,2020,9,10.656632,6.8539476
1001,Business and Financial Operations Occupations,2021,9,11.918975,5.3179235
1002,Educational Instruction and Library Occupations,2015,9,11.963799,6.3622346
1003,Business and Financial Operations Occupations,2020,9,12.199266,5.445316
1004,Computer and Mathematical Occupations,2023,9,11.7090025,5.518628
1005,Computer and Mathematical Occupations,2017,9,11.645821,6.522599
1006,Management Occupations,2014,9,11.540393,6.670988
1007,Management Occupations,2017,9,11.229746,6.074416
1008,Educational Instruction and Library Occupations,2019,9,11.148132,6.3298144
1009,Business and Financial Operations Occupations,2022,9,12.074285,5.7754617
1010,Business and Financial Operations Occupations,2021,9,12.007343,5.8791337
1011,Sales and Related Occupations,2016,9,11.222388,6.0669503
1012,Educational Instruction and Library Occupations,2018,9,12.353994,5.65159
1013,Educational Instruction and Library Occupations,2024,9,11.509631,4.9954114
1014,Management Occupations,2015,9,11.637906,6.678142
1015,Computer and Mathematical Occupations,2019,9,11.812943,6.480867
1016,Management Occupations,2021,9,11.864847,5.5591674
1017,Educational Instruction and Library Occupations,2022,9,10.62582,6.879326
1018,Computer and Mathematical Occupations,2018,9,10.876402,5.1314826
1019,Educational Instruction and Library Occupations,2017,9,11.342096,6.2820454
1020,Educational Instruction and Library Occupations,2023,9,11.205368,6.253633
1021,Sales and Related Occupations,2019,9,10.88273,5.1402454
1022,Management Occupations,2021,9,12.170842,6.469561
1023,Sales and Related Occupations,2016,9,12.602424,6.25113
1024,Educational Instruction and Library Occupations,2019,9,12.743559,6.0831323
1025,Educational Instruction and Library Occupations,2017,9,12.378785,5.7239203
1026,Sales and Related Occupations,2011,9,11.799056,5.6548877
1027,Computer and Mathematical Occupations,2022,9,11.996199,5.3453636
1028,Sales and Related Occupations,2016,9,11.697338,6.461701
1029,Sales and Related Occupations,2023,9,11.943903,5.33415
1030,Educational Instruction and Library Occupations,2016,9,11.618255,6.384268
1031,Sales and Related Occupations,2025,9,11.889129,6.728654
1032,Sales and Related Occupations,2018,9,12.597953,6.1577573
1033,Computer and Mathematical Occupations,2016,9,12.030163,6.480497
1034,Educational Instruction and Library Occupations,2019,9,11.552249,5.1144032
1035,Management Occupations,2024,9,12.078098,5.5234137
1036,Educational Instruction and Library Occupations,2015,9,11.320565,5.963704
1037,Computer and Mathematical Occupations,2018,9,12.228304,5.6947446
1038,Management Occupations,2022,9,11.355045,6.3831687
1039,Educational Instruction and Library Occupations,2022,9,11.30258,5.9518957
1040,Computer and Mathematical Occupations,2023,9,12.035967,5.671463
1041,Computer and Mathematical Occupations,2015,9,12.136375,5.7487235
1042,Business and Financial Operations Occupations,2022,9,11.58386,5.1883774
1043,Computer and Mathematical Occupations,2018,9,11.329128,6.289651
1044,Educational Instruction and Library Occupations,2017,9,11.769175,5.896899
1045,Computer and Mathematical Occupations,2018,9,12.1233425,6.6203465
1046,Educational Instruction and Library Occupations,2017,9,12.120722,6.6953974
1047,Business and Financial Operations Occupations,2023,9,11.617867,5.118546
1048,Business and Financial Operations Occupations,2019,9,11.772605,6.6920605
1049,Sales and Related Occupations,2022,9,10.855784,5.093271
1050,Educational Instruction and Library Occupations,2022,9,12.063703,5.9148903
1051,Sales and Related Occupations,2018,9,11.961572,5.9301925
1052,Educational Instruction and Library Occupations,2023,9,11.72198,5.4166512
1053,Management Occupations,2022,9,11.88154,5.399251
1054,Business and Financial Operations Occupations,2021,9,11.834465,6.1051846
1055,Educational Instruction and Library Occupations,2019,9,11.439901,6.0806465
1056,Business and Financial Operations Occupations,2023,9,11.548793,5.2174478
1057,Computer and Mathematical Occupations,2024,9,12.285651,5.9003925
1058,Business and Financial Operations Occupations,2023,9,11.656282,5.5790305
1059,Management Occupations,2019,9,11.680932,6.5502157
1060,Educational Instruction and Library Occupations,2016,9,11.670555,5.6638317
1061,Educational Instruction and Library Occupations,2022,9,10.622241,6.8783813
1062,Management Occupations,2023,9,11.539141,5.342694
1063,Sales and Related Occupations,2017,9,12.185161,5.4643226
1064,Business and Financial Operations Occupations,2025,9,12.033079,5.858046
1065,Educational Instruction and Library Occupations,2018,9,11.402751,6.586533
1066,Computer and Mathematical Occupations,2021,9,11.233767,6.067077
1067,Business and Financial Operations Occupations,2019,9,11.910934,5.489884
1068,Sales and Related Occupations,2015,9,11.70976,5.400846
1069,Educational Instruction and Library Occupations,2024,9,10.933075,5.189879
1070,Management Occupations,2025,9,12.10639,5.8957314
1071,Business and Financial Operations Occupations,2019,9,11.491608,5.971182
1072,Computer and Mathematical Occupations,2015,9,12.210819,6.525987
1073,Management Occupations,2019,9,11.612758,5.18464
1074,Computer and Mathematical Occupations,2022,9,11.3961735,5.8023453
1075,Sales and Related Occupations,2015,9,11.378329,6.40825
1076,Sales and Related Occupations,2021,9,11.886188,6.5453157
1077,Computer and Mathematical Occupations,2023,9,11.8562975,6.4608364
1078,Sales and Related Occupations,2022,9,12.655988,5.5027537
1079,Business and Financial Operations Occupations,2022,9,12.26144,5.527407
1080,Business and Financial Operations Occupations,2020,9,11.580772,5.1557713
1081,Educational Instruction and Library Occupations,2023,9,12.267755,5.797382
1082,Business and Financial Operations Occupations,2018,9,10.844975,5.0867963
1083,Computer and Mathematical Occupations,2014,9,11.8516865,6.568263
1084,Computer and Mathematical Occupations,2017,9,11.397493,5.9874334
1085,Sales and Related Occupations,2023,9,11.643478,5.380104
